STATEA,COUNTYA,naics,EMP_2019,EMP_2022,Growth_Rate
40,141,48----,35,39,11.428571428571429
40,143,48----,13885,13126,-5.466330572560317
40,145,48----,227,220,-3.0837004405286343
40,147,48----,1037,816,-21.311475409836063
40,149,48----,38,43,13.157894736842104
40,151,48----,91,184,102.19780219780219
40,153,48----,300,541,80.33333333333333
40,999,48----,197,24,-87.81725888324873
41,1,48----,103,103,0.0
41,3,48----,585,440,-24.786324786324787
41,5,48----,3926,3227,-17.80438104941416
41,7,48----,237,249,5.063291139240507
41,9,48----,237,290,22.362869198312236
41,11,48----,843,916,8.659549228944247
41,13,48----,598,542,-9.364548494983277
41,15,48----,93,75,-19.35483870967742
41,17,48----,1878,1649,-12.193823216187434
41,19,48----,1377,1475,7.116920842411038
41,21,48----,40,43,7.5
41,23,48----,23,22,-4.3478260869565215
41,25,48----,21,26,23.809523809523807
41,27,48----,142,200,40.845070422535215
41,29,48----,3782,3779,-0.07932310946589106
41,31,48----,36,37,2.7777777777777777
41,33,48----,436,425,-2.522935779816514
41,35,48----,444,423,-4.72972972972973
41,37,48----,29,24,-17.24137931034483
41,39,48----,2884,2921,1.2829403606102634
41,41,48----,374,256,-31.550802139037433
41,43,48----,3184,3134,-1.5703517587939697
41,45,48----,259,340,31.27413127413127
41,47,48----,6568,4720,-28.136419001218027
41,49,48----,54,78,44.44444444444444
41,51,48----,31746,26573,-16.294966294966294
41,53,48----,514,457,-11.089494163424124
41,57,48----,327,335,2.4464831804281344
41,59,48----,2638,2519,-4.510993176648976
41,61,48----,239,204,-14.644351464435147
41,63,48----,120,107,-10.833333333333334
41,65,48----,311,172,-44.69453376205787
41,67,48----,6519,4815,-26.138978370915783
41,71,48----,426,407,-4.460093896713615
41,999,48----,156,98,-37.17948717948718
42,1,48----,807,869,7.68277571251549
42,3,48----,19141,17654,-7.768664124131446
42,5,48----,1179,1225,3.9016115351993217
42,7,48----,2865,2657,-7.2600349040139625
42,9,48----,2059,1773,-13.89023797960175
42,11,48----,7658,6930,-9.506398537477148
42,13,48----,3755,3443,-8.308921438082557
42,15,48----,1326,1375,3.695324283559578
42,17,48----,10058,8286,-17.617816663352556
42,19,48----,6072,4276,-29.57839262187088
42,21,48----,1976,2128,7.6923076923076925
42,23,48----,33,47,42.42424242424242
42,25,48----,230,456,98.26086956521739
42,27,48----,1712,1344,-21.49532710280374
42,29,48----,7548,6938,-8.081611022787493
42,31,48----,281,368,30.96085409252669
42,33,48----,2688,2522,-6.175595238095238
42,35,48----,502,283,-43.625498007968126
42,37,48----,1973,2050,3.9026862645717184
42,39,48----,594,654,10.1010101010101
42,41,48----,18699,14815,-20.771164233381466
42,43,48----,9021,7649,-15.208956878394856
42,45,48----,10664,9678,-9.246061515378845
42,47,48----,391,336,-14.066496163682865
42,49,48----,2615,2465,-5.736137667304015
42,51,48----,1632,2016,23.52941176470588
42,53,48----,41,44,7.317073170731707
42,55,48----,6296,6074,-3.5260482846251584
42,57,48----,60,83,38.333333333333336
42,59,48----,339,473,39.52802359882006
42,61,48----,280,188,-32.857142857142854
42,63,48----,768,856,11.458333333333332
42,65,48----,657,645,-1.82648401826484
42,67,48----,292,318,8.904109589041095
42,69,48----,5285,5107,-3.3680227057710503
42,71,48----,11730,11042,-5.865302642796249
42,73,48----,643,719,11.81959564541213
42,75,48----,2921,3212,9.962341663813762
42,77,48----,10503,9135,-13.024850042844902
42,79,48----,16771,13788,-17.786655536342497
42,81,48----,1526,1713,12.254259501965924
42,83,48----,429,326,-24.00932400932401
42,85,48----,1684,1685,0.05938242280285036
42,87,48----,611,676,10.638297872340425
42,89,48----,2976,2495,-16.162634408602152
42,91,48----,15348,12638,-17.65702371644514
42,93,48----,173,227,31.213872832369944
42,95,48----,16987,10391,-38.82969329487255
42,97,48----,3033,2824,-6.890867128255852
42,99,48----,1084,1141,5.258302583025831
42,101,48----,25672,27167,5.8234652539732
42,103,48----,211,248,17.535545023696685
42,105,48----,423,489,15.602836879432624
42,107,48----,5995,4975,-17.01417848206839
42,109,48----,471,404,-14.225053078556263
42,111,48----,1237,1426,15.278900565885206
42,113,48----,11,29,163.63636363636365
42,115,48----,220,178,-19.090909090909093
42,117,48----,385,477,23.896103896103895
42,119,48----,370,387,4.594594594594595
42,121,48----,787,680,-13.595933926302415
42,123,48----,701,1019,45.36376604850214
42,125,48----,3306,3167,-4.204476709013914
42,127,48----,330,378,14.545454545454545
42,129,48----,7631,7995,4.770017035775128
42,131,48----,932,958,2.7896995708154506
42,133,48----,12896,10663,-17.31544665012407
42,999,48----,410,150,-63.41463414634146
44,1,48----,112,188,67.85714285714286
44,3,48----,3832,3724,-2.8183716075156577
44,5,48----,1171,1136,-2.9888983774551665
44,7,48----,6741,6466,-4.079513425307818
44,9,48----,997,614,-38.415245737211634
45,1,48----,46,32,-30.434782608695656
45,3,48----,1526,1602,4.980340760157274
45,5,48----,68,74,8.823529411764707
45,7,48----,2551,2020,-20.815366522932184
45,9,48----,12,20,66.66666666666666
45,11,48----,32,42,31.25
45,13,48----,747,574,-23.15930388219545
45,15,48----,6927,4303,-37.88075646022809
45,17,48----,86,129,50.0
45,19,48----,10877,10157,-6.619472280959823
45,21,48----,1598,1594,-0.2503128911138924
45,23,48----,505,550,8.91089108910891
45,25,48----,1296,1040,-19.753086419753085
45,27,48----,111,170,53.153153153153156
45,29,48----,171,150,-12.280701754385964
45,31,48----,1391,1200,-13.731128684399712
45,33,48----,257,514,100.0
45,35,48----,681,638,-6.31424375917768
45,37,48----,192,1053,448.4375
45,39,48----,33,41,24.242424242424242
45,41,48----,2899,1891,-34.770610555363916
45,43,48----,423,420,-0.7092198581560284
45,45,48----,8891,6673,-24.946575188392757
45,47,48----,810,414,-48.888888888888886
45,49,48----,122,101,-17.21311475409836
45,51,48----,1996,1835,-8.066132264529058
45,53,48----,113,77,-31.858407079646017
45,55,48----,1415,1144,-19.151943462897528
45,57,48----,379,177,-53.29815303430079
45,59,48----,1271,1570,23.524783634933126
45,61,48----,72,67,-6.944444444444445
45,63,48----,6837,9239,35.13236799765979
45,67,48----,274,149,-45.62043795620438
45,69,48----,153,107,-30.065359477124183
45,71,48----,304,331,8.881578947368421
45,73,48----,71,48,-32.3943661971831
45,75,48----,1430,1300,-9.090909090909092
45,77,48----,178,158,-11.235955056179774
45,79,48----,4134,3366,-18.57764876632801
45,81,48----,98,106,8.16326530612245
45,83,48----,10973,10817,-1.4216713751936572
45,85,48----,807,751,-6.939281288723668
45,87,48----,1012,1290,27.4703557312253
45,89,48----,221,154,-30.316742081447963
45,91,48----,7081,5214,-26.36633243892106
45,999,48----,680,618,-9.117647058823529
46,3,48----,7,9,28.57142857142857
46,5,48----,229,214,-6.550218340611353
46,9,48----,56,21,-62.5
46,11,48----,286,257,-10.13986013986014
46,13,48----,400,388,-3.0
46,15,48----,31,22,-29.03225806451613
46,19,48----,47,50,6.382978723404255
46,21,48----,19,22,15.789473684210526
46,23,48----,27,21,-22.22222222222222
46,25,48----,33,38,15.151515151515152
46,27,48----,426,283,-33.568075117370896
46,29,48----,442,321,-27.37556561085973
46,33,48----,22,12,-45.45454545454545
46,35,48----,144,145,0.6944444444444444
46,37,48----,53,45,-15.09433962264151
46,39,48----,22,16,-27.27272727272727
46,43,48----,47,58,23.404255319148938
46,45,48----,29,29,0.0
46,49,48----,5,6,20.0
46,51,48----,297,332,11.784511784511785
46,53,48----,28,25,-10.714285714285714
46,57,48----,42,54,28.57142857142857
46,59,48----,31,41,32.25806451612903
46,61,48----,15,17,13.333333333333334
46,65,48----,375,330,-12.0
46,67,48----,35,35,0.0
46,71,48----,5,9,80.0
46,75,48----,13,16,23.076923076923077
46,77,48----,20,18,-10.0
46,79,48----,33,47,42.42424242424242
46,81,48----,245,244,-0.40816326530612246
46,83,48----,524,468,-10.687022900763358
46,87,48----,36,48,33.33333333333333
46,91,48----,13,17,30.76923076923077
46,93,48----,603,564,-6.467661691542288
46,97,48----,9,13,44.44444444444444
46,99,48----,4209,4273,1.520551199809931
46,101,48----,43,41,-4.651162790697675
46,103,48----,1196,1063,-11.120401337792641
46,105,48----,10,16,60.0
46,107,48----,5,12,140.0
46,109,48----,54,81,50.0
46,115,48----,90,79,-12.222222222222221
46,117,48----,9,17,88.88888888888889
46,123,48----,71,62,-12.676056338028168
46,125,48----,97,85,-12.371134020618557
46,127,48----,462,303,-34.41558441558442
46,129,48----,143,106,-25.874125874125873
46,135,48----,170,138,-18.823529411764707
46,137,48----,4,3,-25.0
47,1,48----,764,568,-25.654450261780106
47,3,48----,2283,3069,34.42838370565046
47,5,48----,108,128,18.51851851851852
47,9,48----,1452,2438,67.90633608815428
47,11,48----,2619,2536,-3.1691485299732722
47,13,48----,129,110,-14.728682170542637
47,15,48----,206,202,-1.9417475728155338
47,17,48----,36,33,-8.333333333333332
47,19,48----,182,156,-14.285714285714285
47,21,48----,519,433,-16.570327552986512
47,23,48----,39,28,-28.205128205128204
47,25,48----,629,568,-9.697933227344992
47,27,48----,20,17,-15.0
47,29,48----,58,57,-1.7241379310344827
47,31,48----,622,500,-19.614147909967848
47,33,48----,62,72,16.129032258064516
47,35,48----,1140,1120,-1.7543859649122806
47,37,48----,28955,26302,-9.162493524434467
47,39,48----,29,33,13.793103448275861
47,41,48----,15,18,20.0
47,43,48----,302,225,-25.496688741721858
47,45,48----,327,290,-11.314984709480122
47,47,48----,238,278,16.80672268907563
47,49,48----,235,246,4.680851063829787
47,51,48----,129,110,-14.728682170542637
47,53,48----,886,970,9.480812641083523
47,55,48----,147,134,-8.843537414965986
47,57,48----,149,137,-8.053691275167784
47,59,48----,4243,2749,-35.210935658732026
47,61,48----,20,13,-35.0
47,63,48----,750,830,10.666666666666668
47,65,48----,12879,11465,-10.97911328519295
47,67,48----,10,9,-10.0
47,69,48----,155,202,30.32258064516129
47,71,48----,327,264,-19.26605504587156
47,73,48----,137,237,72.99270072992701
47,75,48----,79,81,2.5316455696202533
47,77,48----,796,702,-11.809045226130653
47,79,48----,263,239,-9.125475285171103
47,81,48----,43,59,37.2093023255814
47,85,48----,186,169,-9.13978494623656
47,89,48----,1289,1194,-7.370054305663305
47,91,48----,609,700,14.942528735632186
47,93,48----,10006,8873,-11.323206076354188
47,97,48----,421,421,0.0
47,99,48----,813,660,-18.81918819188192
47,101,48----,54,39,-27.77777777777778
47,103,48----,329,426,29.48328267477204
47,105,48----,1075,1209,12.465116279069766
47,107,48----,280,180,-35.714285714285715
47,109,48----,227,226,-0.4405286343612335
47,111,48----,61,43,-29.508196721311474
47,113,48----,2552,1559,-38.910658307210035
47,115,48----,124,131,5.64516129032258
47,117,48----,317,276,-12.933753943217665
47,119,48----,1468,1625,10.694822888283378
47,123,48----,357,259,-27.450980392156865
47,125,48----,706,519,-26.487252124645895
47,129,48----,29,31,6.896551724137931
47,131,48----,367,339,-7.629427792915531
47,133,48----,38,52,36.84210526315789
47,135,48----,35,35,0.0
47,139,48----,30,30,0.0
47,141,48----,1740,1176,-32.41379310344827
47,143,48----,203,151,-25.615763546798032
47,145,48----,607,679,11.86161449752883
47,147,48----,1916,1572,-17.954070981210858
47,149,48----,8998,7950,-11.647032673927539
47,151,48----,113,80,-29.20353982300885
47,153,48----,24,15,-37.5
47,155,48----,426,369,-13.380281690140844
47,157,48----,60149,53357,-11.291958303546194
47,159,48----,114,115,0.8771929824561403
47,161,48----,33,33,0.0
47,163,48----,2238,1947,-13.002680965147453
47,165,48----,4359,2832,-35.03097040605643
47,167,48----,451,363,-19.51219512195122
47,169,48----,48,26,-45.83333333333333
47,171,48----,12,12,0.0
47,173,48----,58,67,15.517241379310345
47,177,48----,237,194,-18.143459915611814
47,179,48----,413,414,0.24213075060532688
47,181,48----,47,48,2.127659574468085
47,183,48----,291,269,-7.560137457044673
47,185,48----,408,270,-33.82352941176471
47,187,48----,2814,1593,-43.39019189765458
47,189,48----,9059,5426,-40.10376421238547
47,999,48----,455,2472,443.2967032967033
48,1,48----,2224,2083,-6.339928057553957
48,3,48----,368,419,13.858695652173914
48,5,48----,1370,1078,-21.313868613138688
48,7,48----,142,56,-60.56338028169014
48,9,48----,146,99,-32.19178082191781
48,13,48----,638,971,52.19435736677116
48,15,48----,1200,1040,-13.333333333333334
48,17,48----,11,14,27.27272727272727
48,19,48----,41,33,-19.51219512195122
48,21,48----,324,410,26.543209876543212
48,23,48----,16,22,37.5
48,25,48----,48,51,6.25
48,27,48----,3570,3552,-0.5042016806722689
48,29,48----,35379,24929,-29.537296136125953
48,31,48----,84,134,59.523809523809526
48,35,48----,27,34,25.925925925925924
48,37,48----,807,798,-1.1152416356877324
48,39,48----,2777,2760,-0.6121714079942384
48,41,48----,3314,3070,-7.362703681351841
48,43,48----,37,39,5.405405405405405
48,47,48----,17,23,35.294117647058826
48,49,48----,274,211,-22.99270072992701
48,51,48----,160,172,7.5
48,53,48----,234,159,-32.05128205128205
48,55,48----,185,353,90.81081081081082
48,57,48----,240,150,-37.5
48,59,48----,91,85,-6.593406593406594
48,61,48----,4931,4945,0.2839180693571284
48,63,48----,343,428,24.78134110787172
48,65,48----,109,96,-11.926605504587156
48,67,48----,161,155,-3.7267080745341614
48,69,48----,406,222,-45.320197044334975
48,71,48----,3764,2873,-23.67162592986185
48,73,48----,145,974,571.7241379310344
48,75,48----,49,37,-24.489795918367346
48,77,48----,183,37,-79.78142076502732
48,83,48----,33,29,-12.121212121212121
48,85,48----,7484,6893,-7.896846606092998
48,89,48----,274,222,-18.97810218978102
48,91,48----,3862,2752,-28.74158467115484
48,93,48----,60,225,275.0
48,97,48----,2292,2644,15.357766143106458
48,99,48----,66,61,-7.575757575757576
48,103,48----,97,134,38.144329896907216
48,105,48----,67,106,58.2089552238806
48,107,48----,17,15,-11.76470588235294
48,109,48----,19,22,15.789473684210526
48,111,48----,81,69,-14.814814814814813
48,113,48----,143390,125473,-12.49529255875584
48,115,48----,83,138,66.26506024096386
48,117,48----,225,230,2.2222222222222223
48,119,48----,3,5,66.66666666666666
48,121,48----,23293,19151,-17.782166316060618
48,123,48----,127,300,136.2204724409449
48,127,48----,187,262,40.106951871657756
48,131,48----,61,50,-18.0327868852459
48,133,48----,331,427,29.003021148036257
48,135,48----,2864,3692,28.910614525139668
48,139,48----,3973,3252,-18.147495595268058
48,141,48----,16430,14264,-13.183201460742545
48,143,48----,730,641,-12.191780821917808
48,145,48----,45,45,0.0
48,147,48----,94,105,11.702127659574469
48,149,48----,103,142,37.86407766990291
48,151,48----,32,21,-34.375
48,153,48----,50,50,0.0
48,157,48----,8228,6026,-26.762275157997085
48,159,48----,1243,1106,-11.021721641190668
48,161,48----,75,131,74.66666666666667
48,163,48----,343,571,66.47230320699708
48,165,48----,256,245,-4.296875
48,167,48----,3414,3082,-9.724663151728178
48,169,48----,21,20,-4.761904761904762
48,171,48----,142,129,-9.15492957746479
48,175,48----,141,113,-19.858156028368796
48,177,48----,214,128,-40.18691588785047
48,179,48----,301,327,8.637873754152823
48,181,48----,1257,1161,-7.637231503579953
48,183,48----,2398,2145,-10.550458715596331
48,185,48----,162,118,-27.160493827160494
48,187,48----,2438,1818,-25.430680885972105
48,189,48----,1527,1415,-7.334643091028161
48,191,48----,27,26,-3.7037037037037033
48,193,48----,46,40,-13.043478260869565
48,195,48----,57,55,-3.508771929824561
48,197,48----,19,20,5.263157894736842
48,199,48----,178,143,-19.662921348314608
48,201,48----,112256,108648,-3.2140820980615734
48,203,48----,1149,495,-56.919060052219315
48,205,48----,28,35,25.0
48,207,48----,46,44,-4.3478260869565215
48,209,48----,2383,2161,-9.31598825010491
48,211,48----,66,83,25.757575757575758
48,213,48----,155,115,-25.806451612903224
48,215,48----,8820,8087,-8.31065759637188
48,217,48----,281,144,-48.754448398576514
48,219,48----,360,367,1.9444444444444444
48,221,48----,263,276,4.942965779467681
48,223,48----,520,565,8.653846153846153
48,225,48----,103,117,13.592233009708737
48,227,48----,308,188,-38.961038961038966
48,229,48----,11,7,-36.36363636363637
48,231,48----,388,266,-31.443298969072163
48,233,48----,87,135,55.172413793103445
48,235,48----,107,132,23.364485981308412
48,237,48----,243,96,-60.49382716049383
48,239,48----,91,97,6.593406593406594
48,241,48----,249,255,2.4096385542168677
48,245,48----,3788,4980,31.46779303062302
48,247,48----,12,38,216.66666666666666
48,249,48----,495,532,7.474747474747474
48,251,48----,2727,2236,-18.005133846718007
48,253,48----,169,136,-19.526627218934912
48,255,48----,276,279,1.0869565217391304
48,257,48----,3063,2535,-17.238001958863858
48,259,48----,173,98,-43.35260115606936
48,265,48----,238,217,-8.823529411764707
48,267,48----,12,4,-66.66666666666666
48,273,48----,627,421,-32.854864433811805
48,275,48----,49,44,-10.204081632653061
48,277,48----,392,417,6.377551020408164
48,279,48----,54,45,-16.666666666666664
48,281,48----,45,44,-2.2222222222222223
48,283,48----,95,155,63.1578947368421
48,285,48----,225,133,-40.88888888888889
48,287,48----,222,263,18.46846846846847
48,289,48----,77,97,25.97402597402597
48,291,48----,701,817,16.547788873038517
48,293,48----,43,94,118.6046511627907
48,295,48----,97,103,6.185567010309279
48,297,48----,299,324,8.361204013377927
48,299,48----,29,19,-34.48275862068966
48,303,48----,4733,4623,-2.3241073315022183
48,307,48----,79,150,89.87341772151899
48,309,48----,4461,2892,-35.1714862138534
48,311,48----,63,50,-20.634920634920633
48,313,48----,34,45,32.35294117647059
48,315,48----,182,185,1.6483516483516485
48,317,48----,55,44,-20.0
48,319,48----,28,22,-21.428571428571427
48,321,48----,141,208,47.5177304964539
48,323,48----,791,1005,27.054361567635905
48,325,48----,310,273,-11.935483870967742
48,329,48----,5112,5081,-0.6064162754303599
48,331,48----,56,34,-39.285714285714285
48,333,48----,6,14,133.33333333333331
48,335,48----,30,21,-30.0
48,337,48----,93,127,36.55913978494624
48,339,48----,5957,4779,-19.775054557663253
48,341,48----,208,214,2.8846153846153846
48,343,48----,72,89,23.61111111111111
48,347,48----,284,272,-4.225352112676056
48,349,48----,615,612,-0.4878048780487805
48,351,48----,24,23,-4.166666666666666
48,353,48----,255,1050,311.7647058823529
48,355,48----,4043,3739,-7.519168933959931
48,357,48----,75,71,-5.333333333333334
48,361,48----,476,549,15.336134453781513
48,363,48----,184,144,-21.73913043478261
48,365,48----,196,472,140.81632653061226
48,367,48----,1101,2031,84.46866485013625
48,369,48----,140,66,-52.85714285714286
48,371,48----,378,391,3.439153439153439
48,373,48----,213,185,-13.145539906103288
48,375,48----,2484,2279,-8.252818035426731
48,377,48----,52,36,-30.76923076923077
48,379,48----,12,11,-8.333333333333332
48,381,48----,1322,1172,-11.346444780635402
48,383,48----,132,160,21.21212121212121
48,387,48----,21,10,-52.38095238095239
48,389,48----,762,1046,37.270341207349084
48,391,48----,62,62,0.0
48,395,48----,605,425,-29.75206611570248
48,397,48----,783,596,-23.88250319284802
48,399,48----,55,55,0.0
48,401,48----,246,251,2.0325203252032518
48,403,48----,38,21,-44.73684210526316
48,405,48----,45,40,-11.11111111111111
48,407,48----,28,29,3.571428571428571
48,409,48----,848,576,-32.075471698113205
48,411,48----,52,37,-28.846153846153843
48,413,48----,18,12,-33.33333333333333
48,415,48----,442,444,0.4524886877828055
48,417,48----,14,8,-42.857142857142854
48,419,48----,227,211,-7.048458149779736
48,421,48----,104,67,-35.57692307692308
48,423,48----,4140,2841,-31.3768115942029
48,425,48----,70,150,114.28571428571428
48,427,48----,275,199,-27.636363636363637
48,429,48----,39,60,53.84615384615385
48,431,48----,28,24,-14.285714285714285
48,435,48----,40,131,227.5
48,437,48----,30,56,86.66666666666667
48,439,48----,52850,45362,-14.168401135288553
48,441,48----,2576,2348,-8.850931677018634
48,445,48----,58,17,-70.6896551724138
48,449,48----,97,171,76.28865979381443
48,451,48----,828,947,14.371980676328503
48,453,48----,21252,16790,-20.995670995670995
48,455,48----,39,37,-5.128205128205128
48,457,48----,156,58,-62.82051282051282
48,459,48----,321,228,-28.971962616822427
48,461,48----,97,125,28.865979381443296
48,463,48----,356,318,-10.674157303370785
48,465,48----,752,680,-9.574468085106384
48,467,48----,220,184,-16.363636363636363
48,469,48----,1032,1106,7.170542635658915
48,471,48----,138,124,-10.144927536231885
48,473,48----,2351,685,-70.86346235644406
48,475,48----,335,403,20.298507462686565
48,477,48----,203,245,20.689655172413794
48,479,48----,17644,16453,-6.750170029471775
48,481,48----,393,430,9.414758269720101
48,483,48----,32,47,46.875
48,485,48----,1452,1589,9.43526170798898
48,487,48----,106,82,-22.641509433962266
48,489,48----,28,22,-21.428571428571427
48,491,48----,2536,1864,-26.498422712933756
48,493,48----,288,524,81.94444444444444
48,495,48----,456,491,7.675438596491229
48,497,48----,491,469,-4.480651731160896
48,499,48----,216,158,-26.851851851851855
48,501,48----,144,180,25.0
48,503,48----,60,55,-8.333333333333332
48,505,48----,16,29,81.25
48,507,48----,40,26,-35.0
48,999,48----,3389,2497,-26.32044850988492
49,1,48----,118,135,14.40677966101695
49,3,48----,1790,1706,-4.692737430167598
49,5,48----,1598,1466,-8.260325406758447
49,7,48----,386,317,-17.875647668393782
49,11,48----,5429,4555,-16.09872904770676
49,13,48----,647,500,-22.720247295208658
49,15,48----,73,41,-43.83561643835616
49,17,48----,12,8,-33.33333333333333
49,19,48----,109,86,-21.100917431192663
49,21,48----,338,275,-18.639053254437872
49,23,48----,41,35,-14.634146341463413
49,25,48----,13,23,76.92307692307693
49,27,48----,76,64,-15.789473684210526
49,29,48----,211,223,5.687203791469194
49,31,48----,14,12,-14.285714285714285
49,33,48----,18,16,-11.11111111111111
49,35,48----,37583,34626,-7.867919005933534
49,37,48----,36,32,-11.11111111111111
49,39,48----,116,106,-8.620689655172415
49,41,48----,805,931,15.65217391304348
49,43,48----,310,319,2.903225806451613
49,45,48----,1550,1400,-9.67741935483871
49,47,48----,746,741,-0.6702412868632708
49,49,48----,4880,3042,-37.6639344262295
49,51,48----,187,145,-22.459893048128343
49,53,48----,4181,4281,2.391772303276728
49,55,48----,14,15,7.142857142857142
49,57,48----,4558,3789,-16.87143483984204
49,999,48----,7174,7540,5.1017563423473655
50,1,48----,361,385,6.64819944598338
50,3,48----,130,169,30.0
50,5,48----,270,267,-1.1111111111111112
50,7,48----,2525,2356,-6.693069306930694
50,9,48----,18,23,27.77777777777778
50,11,48----,427,491,14.988290398126464
50,13,48----,129,131,1.550387596899225
50,15,48----,125,95,-24.0
50,17,48----,48,58,20.833333333333336
50,19,48----,152,180,18.421052631578945
50,21,48----,309,326,5.501618122977346
50,23,48----,466,466,0.0
50,25,48----,469,572,21.961620469083158
50,27,48----,322,367,13.975155279503104
51,1,48----,173,114,-34.104046242774565
51,3,48----,935,682,-27.058823529411764
51,5,48----,12,18,50.0
51,7,48----,87,104,19.54022988505747
51,9,48----,183,282,54.09836065573771
51,11,48----,41,25,-39.02439024390244
51,13,48----,5001,4825,-3.519296140771846
51,15,48----,2940,2679,-8.877551020408163
51,19,48----,311,274,-11.89710610932476
51,21,48----,15,5,-66.66666666666666
51,23,48----,1235,937,-24.129554655870443
51,25,48----,125,119,-4.8
51,27,48----,109,170,55.96330275229357
51,29,48----,67,64,-4.477611940298507
51,31,48----,611,586,-4.091653027823241
51,33,48----,285,276,-3.1578947368421053
51,35,48----,183,118,-35.51912568306011
51,36,48----,260,265,1.9230769230769231
51,37,48----,204,200,-1.9607843137254901
51,41,48----,7868,6843,-13.02745297407219
51,43,48----,32,28,-12.5
51,47,48----,213,215,0.9389671361502347
51,49,48----,64,74,15.625
51,51,48----,115,107,-6.956521739130435
51,53,48----,1587,1499,-5.5450535601764335
51,57,48----,39,43,10.256410256410255
51,59,48----,9631,8696,-9.7082338282629
51,61,48----,368,263,-28.532608695652172
51,63,48----,14,11,-21.428571428571427
51,65,48----,41,45,9.75609756097561
51,67,48----,263,205,-22.0532319391635
51,69,48----,3112,2374,-23.714652956298202
51,71,48----,77,29,-62.33766233766234
51,73,48----,197,195,-1.015228426395939
51,75,48----,856,748,-12.616822429906541
51,77,48----,118,128,8.47457627118644
51,79,48----,126,91,-27.77777777777778
51,81,48----,647,553,-14.528593508500773
51,83,48----,1215,1127,-7.242798353909465
51,85,48----,3797,2092,-44.90387147748222
51,87,48----,6329,5256,-16.953705166693002
51,89,48----,734,427,-41.82561307901908
51,93,48----,191,240,25.654450261780106
51,95,48----,1464,1152,-21.311475409836063
51,97,48----,51,46,-9.803921568627452
51,99,48----,144,170,18.055555555555554
51,101,48----,87,67,-22.988505747126435
51,103,48----,95,63,-33.68421052631579
51,105,48----,48,58,20.833333333333336
51,107,48----,14092,13563,-3.7539029236446213
51,109,48----,1533,1120,-26.94063926940639
51,111,48----,47,51,8.51063829787234
51,113,48----,42,38,-9.523809523809524
51,115,48----,10,10,0.0
51,117,48----,413,306,-25.907990314769975
51,119,48----,46,37,-19.565217391304348
51,121,48----,481,544,13.097713097713099
51,125,48----,61,35,-42.62295081967213
51,127,48----,77,76,-1.2987012987012987
51,133,48----,47,23,-51.06382978723404
51,135,48----,35,25,-28.57142857142857
51,137,48----,421,476,13.064133016627078
51,139,48----,141,217,53.90070921985816
51,141,48----,109,122,11.926605504587156
51,143,48----,324,352,8.641975308641975
51,145,48----,134,145,8.208955223880597
51,147,48----,124,144,16.129032258064516
51,149,48----,1280,1066,-16.71875
51,153,48----,3674,2047,-44.284158954817634
51,155,48----,860,485,-43.604651162790695
51,159,48----,84,74,-11.904761904761903
51,161,48----,1032,615,-40.406976744186046
51,163,48----,64,88,37.5
51,165,48----,3948,3182,-19.40222897669706
51,167,48----,141,194,37.5886524822695
51,169,48----,66,84,27.27272727272727
51,171,48----,441,458,3.8548752834467117
51,173,48----,261,217,-16.85823754789272
51,175,48----,125,124,-0.8
51,177,48----,1540,1486,-3.506493506493506
51,179,48----,1536,860,-44.01041666666667
51,181,48----,15,13,-13.333333333333334
51,183,48----,64,78,21.875
51,185,48----,182,219,20.32967032967033
51,187,48----,1882,1724,-8.395324123273113
51,191,48----,1270,1060,-16.535433070866144
51,193,48----,20,13,-35.0
51,195,48----,217,194,-10.599078341013826
51,197,48----,383,504,31.59268929503917
51,199,48----,158,132,-16.455696202531644
51,510,48----,1161,1261,8.613264427217917
51,520,48----,450,350,-22.22222222222222
51,540,48----,238,153,-35.714285714285715
51,550,48----,6227,4564,-26.706279107114177
51,570,48----,56,17,-69.64285714285714
51,580,48----,236,214,-9.322033898305085
51,590,48----,314,379,20.70063694267516
51,600,48----,188,55,-70.74468085106383
51,610,48----,137,152,10.948905109489052
51,630,48----,331,125,-62.2356495468278
51,640,48----,39,81,107.6923076923077
51,650,48----,925,556,-39.89189189189189
51,660,48----,901,353,-60.82130965593785
51,670,48----,32,12,-62.5
51,678,48----,20,23,15.0
51,680,48----,1150,901,-21.65217391304348
51,683,48----,475,491,3.3684210526315788
51,685,48----,84,47,-44.047619047619044
51,690,48----,403,605,50.12406947890818
51,700,48----,1313,1480,12.718964204112718
51,710,48----,8220,7120,-13.381995133819952
51,730,48----,263,234,-11.02661596958175
51,735,48----,12,24,100.0
51,740,48----,1903,1807,-5.044666316342617
51,760,48----,6173,4809,-22.09622549813705
51,770,48----,3847,4007,4.159085001299714
51,775,48----,632,525,-16.930379746835442
51,790,48----,518,384,-25.868725868725868
51,800,48----,3303,2375,-28.095670602482592
51,810,48----,2768,1943,-29.804913294797686
51,820,48----,560,305,-45.535714285714285
51,830,48----,16,13,-18.75
51,840,48----,134,182,35.82089552238806
51,999,48----,164,236,43.90243902439025
53,1,48----,321,268,-16.510903426791277
53,3,48----,80,84,5.0
53,5,48----,1526,1130,-25.950196592398427
53,7,48----,453,409,-9.713024282560706
53,9,48----,538,501,-6.877323420074349
53,11,48----,4725,4358,-7.767195767195767
53,13,48----,7,11,57.14285714285714
53,15,48----,1409,1001,-28.95670688431512
53,17,48----,237,451,90.29535864978902
